Year	FT_ID	LU_ID	Popsize
1	8	3	6126
1	8	4	79
1	8	5	0
1	9	0	607
1	9	1	9205
1	9	2	1691
1	9	3	6229
1	9	4	104
1	9	5	0
2	1	0	0
2	1	1	3627
2	1	2	12951
2	1	3	3306
2	1	4	677
2	1	5	0
2	10	0	37
2	10	1	954
2	10	2	575
2	10	3	3526
2	10	4	8
2	10	5	0
2	11	0	1024
2	11	1	12905
2	11	2	1847
2	11	3	8604
2	11	4	101
2	11	5	0
2	12	0	0
2	12	1	6473
2	12	2	18970
2	12	3	7380
2	12	4	452
2	12	5	0
2	13	0	1035
2	13	1	20250
2	13	2	1921
2	13	3	18668
2	13	4	49
2	13	5	0
2	14	0	845
2	14	1	20185
2	14	2	1860
2	14	3	14647
2	14	4	62
2	14	5	0
2	15	0	598
2	15	1	19733
2	15	2	1667
2	15	3	14685
2	15	4	75
2	15	5	0
2	2	0	0
2	2	1	3420
2	2	2	9867
2	2	3	2488
2	2	4	772
2	2	5	0
2	3	0	31
2	3	1	681
2	3	2	442
2	3	3	1883
2	3	4	1
2	3	5	0
2	4	0	27
2	4	1	770
2	4	2	408
2	4	3	1270
2	4	4	3
2	4	5	0
2	5	0	685
2	5	1	7936
2	5	2	1738
2	5	3	5119
2	5	4	85
2	5	5	0
2	6	0	0
2	6	1	4793
2	6	2	19515
2	6	3	4632
2	6	4	1140
2	6	5	0
2	7	0	0
2	7	1	183
2	7	2	4153
2	7	3	1706
2	7	4	19
2	7	5	0
2	8	0	1113
2	8	1	15020
2	8	2	2137
2	8	3	11363
2	8	4	101
2	8	5	0
2	9	0	1390
2	9	1	15583
2	9	2	1998
2	9	3	11888
2	9	4	116
2	9	5	0
3	1	0	0
3	1	1	4440
3	1	2	22351
3	1	3	4412
3	1	4	1159
3	1	5	0
3	10	0	77
3	10	1	995
3	10	2	559
3	10	3	5388
3	10	4	6
3	10	5	0
3	11	0	1946
3	11	1	21705
3	11	2	2233
3	11	3	15399
3	11	4	157
3	11	5	0
3	12	0	0
3	12	1	8836
3	12	2	36423
3	12	3	13152
3	12	4	839
3	12	5	0
3	13	0	2455
3	13	1	39419
3	13	2	2284
3	13	3	41685
3	13	4	86
3	13	5	0
3	14	0	1925
3	14	1	37518
3	14	2	2240
3	14	3	30770
3	14	4	84
3	14	5	0
3	15	0	1233
3	15	1	37275
3	15	2	1954
3	15	3	31281
3	15	4	108
3	15	5	0
3	2	0	0
3	2	1	4119
3	2	2	15408
3	2	3	3281
3	2	4	1165
3	2	5	0
3	3	0	15
3	3	1	687
3	3	2	412
3	3	3	2285
3	3	4	1
3	3	5	0
3	4	0	36
3	4	1	801
3	4	2	338
3	4	3	1496
3	4	4	0
3	4	5	0
3	5	0	1287
3	5	1	11044
3	5	2	1864
3	5	3	7901
3	5	4	108
3	5	5	0
3	6	0	0
3	6	1	6441
3	6	2	37102
3	6	3	7167
3	6	4	2126
3	6	5	0
3	7	0	0
3	7	1	179
3	7	2	5617
3	7	3	2101
3	7	4	24
3	7	5	0
3	8	0	2544
3	8	1	26522
3	8	2	2676
3	8	3	21646
3	8	4	130
3	8	5	0
3	9	0	2876
3	9	1	28010
3	9	2	2487
3	9	3	22698
3	9	4	162
3	9	5	0
4	1	0	0
4	1	1	5448
4	1	2	35485
4	1	3	5431
4	1	4	1819
4	1	5	0
4	10	0	136
4	10	1	956
4	10	2	457
4	10	3	7418
4	10	4	4
4	10	5	0
4	11	0	3574
4	11	1	33181
4	11	2	2528
4	11	3	24788
4	11	4	201
4	11	5	0
4	12	0	0
4	12	1	10546
4	12	2	65946
4	12	3	18896
4	12	4	1483
4	12	5	0
4	13	0	4200
4	13	1	66728
4	13	2	2503
4	13	3	78294
4	13	4	114
4	13	5	0
4	14	0	3345
4	14	1	61726
4	14	2	2481
4	14	3	54837
4	14	4	105
4	14	5	0
4	15	0	2213
4	15	1	61938
4	15	2	2132
4	15	3	56974
4	15	4	139
4	15	5	0
4	2	0	0
4	2	1	4635
4	2	2	21638
4	2	3	3951
4	2	4	1576
4	2	5	0
4	3	0	20
4	3	1	652
4	3	2	336
4	3	3	2421
4	3	4	0
4	3	5	0
4	4	0	39
4	4	1	782
4	4	2	269
4	4	3	1456
4	4	4	1
4	4	5	0
4	5	0	1980
4	5	1	14883
4	5	2	1939
4	5	3	11081
4	5	4	134
4	5	5	0
4	6	0	0
4	6	1	7934
4	6	2	67228
4	6	3	9783
4	6	4	3557
4	6	5	0
4	7	0	0
4	7	1	154
4	7	2	7097
4	7	3	2239
4	7	4	32
4	7	5	0
4	8	0	5040
4	8	1	42276
4	8	2	3131
4	8	3	36373
4	8	4	183
4	8	5	0
4	9	0	5068
4	9	1	45073
4	9	2	2932
4	9	3	38589
4	9	4	210
4	9	5	0
5	1	0	0
5	1	1	5852
5	1	2	51730
5	1	3	5777
5	1	4	2605
5	1	5	0
5	10	0	190
5	10	1	833
5	10	2	346
5	10	3	8617
5	10	4	2
5	10	5	0
5	11	0	5252
5	11	1	43181
5	11	2	2424
5	11	3	32463
5	11	4	237
5	11	5	0
5	12	0	0
5	12	1	10460
5	12	2	102624
5	12	3	20739
5	12	4	2237
5	12	5	0
5	13	0	5513
5	13	1	92488
5	13	2	2534
5	13	3	113282
5	13	4	135
5	13	5	0
5	14	0	4324
5	14	1	84438
5	14	2	2407
5	14	3	77465
5	14	4	106
5	14	5	0
5	15	0	2994
5	15	1	83909
5	15	2	2113
5	15	3	81106
5	15	4	155
5	15	5	0
5	2	0	0
5	2	1	4523
5	2	2	28061
5	2	3	3926
5	2	4	2007
5	2	5	0
5	3	0	23
5	3	1	596
5	3	2	215
5	3	3	2191
5	3	4	0
5	3	5	0
5	4	0	44
5	4	1	700
5	4	2	157
5	4	3	1239
5	4	4	1
5	4	5	0
5	5	0	2670
5	5	1	18209
5	5	2	1797
5	5	3	13448
5	5	4	146
5	5	5	0
5	6	0	0
5	6	1	8412
5	6	2	106806
5	6	3	10982
5	6	4	5248
5	6	5	0
5	7	0	0
5	7	1	117
5	7	2	8077
5	7	3	1911
5	7	4	36
5	7	5	0
5	8	0	7460
5	8	1	56768
5	8	2	3094
5	8	3	48947
5	8	4	243
5	8	5	0
5	9	0	7030
5	9	1	60664
5	9	2	3005
5	9	3	52331
5	9	4	235
5	9	5	0
6	1	0	0
6	1	1	5659
6	1	2	69655
6	1	3	5524
6	1	4	3337
6	1	5	0
6	10	0	230
6	10	1	712
6	10	2	219
6	10	3	8643
6	10	4	1
6	10	5	0
6	11	0	6222
6	11	1	49294
6	11	2	2000
6	11	3	36917
6	11	4	216
6	11	5	0
6	12	0	0
6	12	1	9269
6	12	2	140552
6	12	3	18929
6	12	4	3000
6	12	5	0
6	13	0	5874
6	13	1	109941
6	13	2	2218
6	13	3	138208
6	13	4	142
6	13	5	0
6	14	0	4555
6	14	1	99770
6	14	2	1925
6	14	3	92445
6	14	4	106
6	14	5	0
6	15	0	3329
6	15	1	98715
6	15	2	1748
6	15	3	96872
6	15	4	118
6	15	5	0
6	2	0	0
6	2	1	4056
6	2	2	33873
6	2	3	3444
6	2	4	2544
6	2	5	0
6	3	0	18
6	3	1	540
6	3	2	119
6	3	3	1767
6	3	4	1
6	3	5	0
6	4	0	36
6	4	1	631
6	4	2	73
6	4	3	914
6	4	4	0
6	4	5	0
6	5	0	3125
6	5	1	19716
6	5	2	1546
6	5	3	14438
6	5	4	138
6	5	5	0
6	6	0	0
6	6	1	8077
6	6	2	150177
6	6	3	10485
6	6	4	6960
6	6	5	0
6	7	0	0
6	7	1	84
6	7	2	8400
6	7	3	1342
6	7	4	36
6	7	5	0
6	8	0	9451
6	8	1	67195
6	8	2	2765
6	8	3	56821
6	8	4	268
6	8	5	0
6	9	0	8681
6	9	1	71733
6	9	2	2662
6	9	3	60245
6	9	4	257
6	9	5	0
7	1	0	0
7	1	1	7113
7	1	2	115277
7	1	3	6804
7	1	4	5357
7	1	5	0
7	10	0	285
7	10	1	824
7	10	2	198
7	10	3	10328
7	10	4	1
7	10	5	0
7	11	0	8712
7	11	1	67210
7	11	2	2160
7	11	3	49826
7	11	4	282
7	11	5	0
7	12	0	0
7	12	1	10424
7	12	2	230540
7	12	3	21600
7	12	4	4648
7	12	5	0
7	13	0	8029
7	13	1	156104
7	13	2	2783
7	13	3	199449
7	13	4	184
7	13	5	0
7	14	0	6073
7	14	1	139988
7	14	2	2343
7	14	3	131719
7	14	4	120
7	14	5	0
7	15	0	4584
7	15	1	138738
7	15	2	2030
7	15	3	137345
7	15	4	143
7	15	5	0
7	2	0	0
7	2	1	4645
7	2	2	51005
7	2	3	3889
7	2	4	3759
7	2	5	0
7	3	0	24
7	3	1	639
7	3	2	94
7	3	3	1787
7	3	4	1
7	3	5	0
7	4	0	42
7	4	1	751
7	4	2	66
7	4	3	867
7	4	4	0
7	4	5	0
7	5	0	4321
7	5	1	25730
7	5	2	1640
7	5	3	18704
7	5	4	169
7	5	5	0
7	6	0	0
7	6	1	10282
7	6	2	253716
7	6	3	13184
7	6	4	10772
7	6	5	0
7	7	0	0
7	7	1	86
7	7	2	10936
7	7	3	1254
7	7	4	45
7	7	5	0
7	8	0	13840
7	8	1	95339
7	8	2	3140
7	8	3	78149
7	8	4	370
7	8	5	0
7	9	0	12625
7	9	1	101961
7	9	2	3190
7	9	3	83690
7	9	4	370
7	9	5	0
8	1	0	0
8	1	1	7720
8	1	2	173925
8	1	3	7390
8	1	4	7717
8	1	5	0
8	10	0	361
8	10	1	833
8	10	2	132
8	10	3	10414
8	10	4	0
8	10	5	0
8	11	0	10684
8	11	1	79177
8	11	2	1828
8	11	3	57231
8	11	4	318
8	11	5	0
8	12	0	0
8	12	1	9622
8	12	2	322179
8	12	3	20874
8	12	4	6073
8	12	5	0
8	13	0	8961
8	13	1	185940
8	13	2	2728
8	13	3	236209
8	13	4	185
8	13	5	0
8	14	0	7042
8	14	1	165264
8	14	2	2212
8	14	3	155413
8	14	4	148
8	14	5	0
8	15	0	5446
8	15	1	164354
8	15	2	1854
8	15	3	162214
8	15	4	150
8	15	5	0
8	2	0	0
8	2	1	4626
8	2	2	71442
8	2	3	3821
8	2	4	5070
8	2	5	0
8	3	0	31
8	3	1	650
8	3	2	59
8	3	3	1584
8	3	4	0
8	3	5	0
8	4	0	43
8	4	1	813
8	4	2	34
8	4	3	720
8	4	4	0
8	4	5	0
8	5	0	5560
8	5	1	30242
8	5	2	1409
8	5	3	21854
8	5	4	186
8	5	5	0
8	6	0	0
8	6	1	11589
8	6	2	374223
8	6	3	14694
8	6	4	14844
8	6	5	0
8	7	0	0
8	7	1	67
8	7	2	12560
8	7	3	929
8	7	4	47
8	7	5	0
8	8	0	17520
8	8	1	115057
8	8	2	2851
8	8	3	91989
8	8	4	428
8	8	5	0
8	9	0	15886
8	9	1	122264
8	9	2	2954
8	9	3	97945
8	9	4	426
8	9	5	0
9	1	0	0
9	1	1	5848
9	1	2	193359
9	1	3	5600
9	1	4	8515
9	1	5	0
9	10	0	310
9	10	1	627
9	10	2	69
9	10	3	7213
9	10	4	0
9	10	5	0
9	11	0	9518
9	11	1	65493
9	11	2	983
9	11	3	46770
9	11	4	212
9	11	5	0
9	12	0	0
9	12	1	6111
9	12	2	320859
9	12	3	13774
9	12	4	5806
9	12	5	0
9	13	0	7153
9	13	1	157641
9	13	2	1641
9	13	3	205609
9	13	4	124
9	13	5	0
9	14	0	5607
9	14	1	138695
9	14	2	1256
9	14	3	133763
9	14	4	79
9	14	5	0
9	15	0	4300
9	15	1	138189
9	15	2	1043
9	15	3	139186
9	15	4	94
9	15	5	0
9	2	0	0
9	2	1	3270
9	2	2	74707
9	2	3	2605
9	2	4	5312
9	2	5	0
9	3	0	22
9	3	1	524
9	3	2	20
9	3	3	970
9	3	4	0
9	3	5	0
9	4	0	33
9	4	1	665
9	4	2	19
9	4	3	444
9	4	4	1
9	4	5	0
9	5	0	5345
9	5	1	25259
9	5	2	724
9	5	3	17985
9	5	4	143
9	5	5	0
9	6	0	0
9	6	1	9021
9	6	2	398468
9	6	3	11237
9	6	4	15119
9	6	5	0
9	7	0	0
9	7	1	26
9	7	2	9879
9	7	3	462
9	7	4	35
9	7	5	0
9	8	0	15630
9	8	1	97619
9	8	2	1471
9	8	3	77633
9	8	4	294
9	8	5	0
9	9	0	14441
9	9	1	104042
9	9	2	1628
9	9	3	82629
9	9	4	295
9	9	5	0
10	1	0	0
10	1	1	6063
10	1	2	241134
10	1	3	5742
10	1	4	10454
10	1	5	0
10	10	0	317
10	10	1	647
10	10	2	36
10	10	3	6717
10	10	4	1
10	10	5	0
10	11	0	10149
10	11	1	71091
10	11	2	724
10	11	3	49215
10	11	4	203
10	11	5	0
10	12	0	0
10	12	1	5472
10	12	2	365278
10	12	3	12705
10	12	4	6463
10	12	5	0
10	13	0	7152
10	13	1	172442
10	13	2	1614
10	13	3	227373
10	13	4	111
10	13	5	0
10	14	0	5464
10	14	1	150906
10	14	2	1150
10	14	3	145938
10	14	4	82
10	14	5	0
10	15	0	4303
10	15	1	150320
10	15	2	1042
10	15	3	151942
10	15	4	79
10	15	5	0
10	2	0	0
10	2	1	3012
10	2	2	86529
10	2	3	2339
10	2	4	6235
10	2	5	0
10	3	0	28
10	3	1	537
10	3	2	10
10	3	3	763
10	3	4	0
10	3	5	0
10	4	0	33
10	4	1	689
10	4	2	15
10	4	3	353
10	4	4	0
10	4	5	0
10	5	0	5841
10	5	1	26667
10	5	2	525
10	5	3	19085
10	5	4	125
10	5	5	0
10	6	0	0
10	6	1	9701
10	6	2	481289
10	6	3	11987
10	6	4	18034
10	6	5	0
10	7	0	0
10	7	1	17
10	7	2	9265
10	7	3	325
10	7	4	37
10	7	5	0
10	8	0	16717
10	8	1	107215
10	8	2	1180
10	8	3	82947
10	8	4	270
10	8	5	0
10	9	0	16007
10	9	1	114954
10	9	2	1321
10	9	3	89062
10	9	4	266
10	9	5	0
11	1	0	0
11	1	1	7359
11	1	2	316926
11	1	3	7002
11	1	4	13736
11	1	5	0
11	10	0	343
11	10	1	687
11	10	2	50
11	10	3	6541
11	10	4	0
11	10	5	0
11	11	0	11542
11	11	1	79802
11	11	2	758
11	11	3	55247
11	11	4	221
11	11	5	0
11	12	0	0
11	12	1	5564
11	12	2	429762
11	12	3	13017
11	12	4	7443
11	12	5	0
11	13	0	7881
11	13	1	195792
11	13	2	1827
11	13	3	261741
11	13	4	141
11	13	5	0
11	14	0	5974
11	14	1	169461
11	14	2	1317
11	14	3	166971
11	14	4	65
11	14	5	0
11	15	0	4748
11	15	1	170178
11	15	2	1137
11	15	3	173813
11	15	4	99
11	15	5	0
11	2	0	0
11	2	1	3162
11	2	2	106081
11	2	3	2459
11	2	4	7818
11	2	5	0
11	3	0	24
11	3	1	591
11	3	2	7
11	3	3	676
11	3	4	0
11	3	5	0
11	4	0	42
11	4	1	748
11	4	2	9
11	4	3	316
11	4	4	0
11	4	5	0
11	5	0	6905
11	5	1	29548
11	5	2	459
11	5	3	21488
11	5	4	131
11	5	5	0
11	6	0	0
11	6	1	11461
11	6	2	603623
11	6	3	14603
11	6	4	22159
11	6	5	0
11	7	0	0
11	7	1	8
11	7	2	9117
11	7	3	247
11	7	4	41
11	7	5	0
11	8	0	18948
11	8	1	122547
11	8	2	1185
11	8	3	94064
11	8	4	281
11	8	5	0
11	9	0	18758
11	9	1	131906
11	9	2	1333
11	9	3	100641
11	9	4	261
11	9	5	0
12	1	0	0
12	1	1	3617
12	1	2	226026
12	1	3	3158
12	1	4	10088
12	1	5	0
12	10	0	196
12	10	1	393
12	10	2	7
12	10	3	3253
12	10	4	0
12	10	5	0
12	11	0	7117
12	11	1	44093
12	11	2	212
12	11	3	31059
12	11	4	84
12	11	5	0
12	12	0	0
12	12	1	2471
12	12	2	263553
12	12	3	5019
12	12	4	4580
12	12	5	0
12	13	0	4458
12	13	1	115590
12	13	2	641
12	13	3	160390
12	13	4	43
12	13	5	0
12	14	0	3349
12	14	1	98086
12	14	2	438
12	14	3	100840
12	14	4	40
12	14	5	0
12	15	0	2613
12	15	1	99249
12	15	2	404
12	15	3	104707
12	15	4	26
12	15	5	0
12	2	0	0
12	2	1	1414
12	2	2	67274
12	2	3	944
12	2	4	5446
12	2	5	0
12	3	0	1
12	3	1	342
12	3	2	5
12	3	3	301
12	3	4	0
12	3	5	0
12	4	0	24
12	4	1	444
12	4	2	3
12	4	3	120
12	4	4	0
12	4	5	0
12	5	0	4495
12	5	1	15089
12	5	2	89
12	5	3	11847
12	5	4	65
12	5	5	0
12	6	0	0
12	6	1	5687
12	6	2	404805
12	6	3	6381
12	6	4	14914
12	6	5	0
12	7	0	0
12	7	1	1
12	7	2	4534
12	7	3	77
12	7	4	18
12	7	5	0
12	8	0	11765
12	8	1	70859
12	8	2	318
12	8	3	55773
12	8	4	92
12	8	5	0
12	9	0	11961
12	9	1	76549
12	9	2	392
12	9	3	59590
12	9	4	76
12	9	5	0
13	1	0	0
13	1	1	4971
13	1	2	286097
13	1	3	4337
13	1	4	13369
13	1	5	0
13	10	0	218
13	10	1	499
13	10	2	16
13	10	3	3694
13	10	4	0
13	10	5	0
13	11	0	8398
13	11	1	54118
13	11	2	312
13	11	3	37470
13	11	4	95
13	11	5	0
13	12	0	0
13	12	1	3129
13	12	2	313255
13	12	3	6424
13	12	4	5370
13	12	5	0
13	13	0	5471
13	13	1	152935
13	13	2	1152
13	13	3	212237
13	13	4	61
13	13	5	0
13	14	0	4077
13	14	1	127259
13	14	2	771
13	14	3	130356
13	14	4	47
13	14	5	0
13	15	0	3216
13	15	1	128357
13	15	2	719
13	15	3	135819
13	15	4	49
13	15	5	0
13	2	0	0
13	2	1	1737
13	2	2	79150
13	2	3	1183
13	2	4	6651
13	2	5	0
13	3	0	2
13	3	1	420
13	3	2	9
13	3	3	276
13	3	4	0
13	3	5	0
13	4	0	25
13	4	1	532
13	4	2	8
13	4	3	108
13	4	4	0
13	4	5	0
13	5	0	5054
13	5	1	17507
13	5	2	127
13	5	3	13714
13	5	4	66
13	5	5	0
13	6	0	0
13	6	1	7913
13	6	2	506296
13	6	3	8640
13	6	4	18571
13	6	5	0
13	7	0	0
13	7	1	0
13	7	2	4574
13	7	3	78
13	7	4	18
13	7	5	0
13	8	0	14673
13	8	1	90816
13	8	2	558
13	8	3	69206
13	8	4	127
13	8	5	0
13	9	0	15077
13	9	1	97760
13	9	2	640
13	9	3	74049
13	9	4	91
13	9	5	0
14	1	0	0
14	1	1	6762
14	1	2	363926
14	1	3	6061
14	1	4	16878
14	1	5	0
14	10	0	221
14	10	1	566
14	10	2	15
14	10	3	3940
14	10	4	0
14	10	5	0
14	11	0	9721
14	11	1	63109
14	11	2	400
14	11	3	43017
14	11	4	81
14	11	5	0
14	12	0	0
14	12	1	3705
14	12	2	353753
14	12	3	7675
14	12	4	5964
14	12	5	0
14	13	0	6281
14	13	1	180941
14	13	2	1579
14	13	3	254200
14	13	4	71
14	13	5	0
14	14	0	4700
14	14	1	149908
14	14	2	1065
14	14	3	154030
14	14	4	56
14	14	5	0
14	15	0	3782
14	15	1	150748
14	15	2	965
14	15	3	160430
14	15	4	60
14	15	5	0
14	2	0	0
14	2	1	2129
14	2	2	94231
14	2	3	1436
14	2	4	7968
14	2	5	0
14	3	0	3
14	3	1	492
14	3	2	9
14	3	3	230
14	3	4	0
14	3	5	0
14	4	0	28
14	4	1	610
14	4	2	12
14	4	3	92
14	4	4	0
14	4	5	0
14	5	0	6030
14	5	1	20095
14	5	2	177
14	5	3	15574
14	5	4	77
14	5	5	0
14	6	0	0
14	6	1	10259
14	6	2	614832
14	6	3	11739
14	6	4	21960
14	6	5	0
14	7	0	0
14	7	1	0
14	7	2	4512
14	7	3	84
14	7	4	18
14	7	5	0
14	8	0	17346
14	8	1	107549
14	8	2	748
14	8	3	81562
14	8	4	141
14	8	5	0
14	9	0	17756
14	9	1	116039
14	9	2	893
14	9	3	86815
14	9	4	103
14	9	5	0
15	1	0	0
15	1	1	9961
15	1	2	485747
15	1	3	9052
15	1	4	22355
15	1	5	0
15	10	0	246
15	10	1	649
15	10	2	27
15	10	3	4341
15	10	4	1
15	10	5	0
15	11	0	11473
15	11	1	75258
15	11	2	563
15	11	3	50530
15	11	4	93
15	11	5	0
15	12	0	0
15	12	1	4314
15	12	2	402617
15	12	3	9247
15	12	4	6777
15	12	5	0
15	13	0	7452
15	13	1	217543
15	13	2	2186
15	13	3	304455
15	13	4	104
15	13	5	0
15	14	0	5444
15	14	1	178105
15	14	2	1373
15	14	3	183941
15	14	4	72
15	14	5	0
15	15	0	4673
15	15	1	179531
15	15	2	1329
15	15	3	191329
15	15	4	64
15	15	5	0
15	2	0	0
15	2	1	2904
15	2	2	118115
15	2	3	1993
15	2	4	10164
15	2	5	0
15	3	0	2
15	3	1	575
15	3	2	11
15	3	3	207
15	3	4	1
15	3	5	0
15	4	0	20
15	4	1	710
15	4	2	15
15	4	3	95
15	4	4	0
15	4	5	0
15	5	0	7567
15	5	1	24352
15	5	2	220
15	5	3	18623
15	5	4	84
15	5	5	0
15	6	0	0
15	6	1	13861
15	6	2	764718
15	6	3	16531
15	6	4	26528
15	6	5	0
15	7	0	0
15	7	1	0
15	7	2	4634
15	7	3	110
15	7	4	21
15	7	5	0
15	8	0	21112
15	8	1	129885
15	8	2	1109
15	8	3	97739
15	8	4	172
15	8	5	0
15	9	0	21448
15	9	1	140433
15	9	2	1227
15	9	3	103622
15	9	4	129
15	9	5	0
16	1	0	0
16	1	1	10448
16	1	2	530056
16	1	3	9855
16	1	4	23662
16	1	5	0
16	10	0	214
16	10	1	576
16	10	2	18
16	10	3	3418
16	10	4	1
16	10	5	0
16	11	0	11077
16	11	1	71908
16	11	2	486
16	11	3	46583
16	11	4	83
16	11	5	0
16	12	0	0
16	12	1	3607
16	12	2	355179
16	12	3	7418
16	12	4	6072
16	12	5	0
16	13	0	6814
16	13	1	207660
16	13	2	1920
16	13	3	288485
16	13	4	99
16	13	5	0
16	14	0	5011
16	14	1	168348
16	14	2	1231
16	14	3	173604
16	14	4	72
16	14	5	0
16	15	0	4269
16	15	1	169732
16	15	2	1108
16	15	3	180104
16	15	4	46
16	15	5	0
16	2	0	0
16	2	1	2910
16	2	2	123104
16	2	3	1896
16	2	4	10663
16	2	5	0
16	3	0	6
16	3	1	542
16	3	2	6
16	3	3	157
16	3	4	1
16	3	5	0
16	4	0	20
16	4	1	684
16	4	2	7
16	4	3	70
16	4	4	1
16	4	5	0
16	5	0	7572
16	5	1	23847
16	5	2	225
16	5	3	17799
16	5	4	75
16	5	5	0
16	6	0	0
16	6	1	13023
16	6	2	756148
16	6	3	15670
16	6	4	25525
16	6	5	0
16	7	0	0
16	7	1	0
16	7	2	3675
16	7	3	83
16	7	4	14
16	7	5	0
16	8	0	20846
16	8	1	126104
16	8	2	870
16	8	3	91656
16	8	4	140
16	8	5	0
16	9	0	20971
16	9	1	136407
16	9	2	1019
16	9	3	97808
16	9	4	121
16	9	5	0
17	1	0	0
17	1	1	12011
17	1	2	600537
17	1	3	11532
17	1	4	26209
17	1	5	0
17	10	0	200
17	10	1	567
17	10	2	18
17	10	3	3111
17	10	4	0
17	10	5	0
17	11	0	11410
17	11	1	74802
17	11	2	458
17	11	3	47667
17	11	4	71
17	11	5	0
17	12	0	0
17	12	1	3247
17	12	2	326344
17	12	3	7122
17	12	4	5764
17	12	5	0
17	13	0	6774
17	13	1	216392
17	13	2	2025
17	13	3	298060
17	13	4	111
17	13	5	0
17	14	0	4988
17	14	1	174387
17	14	2	1321
17	14	3	178590
17	14	4	58
17	14	5	0
17	15	0	4345
17	15	1	175552
17	15	2	1154
17	15	3	186790
17	15	4	67
17	15	5	0
17	2	0	0
17	2	1	3176
17	2	2	132862
17	2	3	1921
17	2	4	11303
17	2	5	0
17	3	0	2
17	3	1	540
17	3	2	7
17	3	3	135
17	3	4	0
17	3	5	0
17	4	0	16
17	4	1	678
17	4	2	15
17	4	3	50
17	4	4	1
17	4	5	0
17	5	0	8256
17	5	1	25620
17	5	2	231
17	5	3	18840
17	5	4	81
17	5	5	0
17	6	0	0
17	6	1	13403
17	6	2	779763
17	6	3	16531
17	6	4	25754
17	6	5	0
17	7	0	0
17	7	1	0
17	7	2	3152
17	7	3	79
17	7	4	12
17	7	5	0
17	8	0	21569
17	8	1	133701
17	8	2	875
17	8	3	94764
17	8	4	121
17	8	5	0
17	9	0	21832
17	9	1	144213
17	9	2	1058
17	9	3	101262
17	9	4	134
17	9	5	0
18	1	0	0
18	1	1	8214
18	1	2	494417
18	1	3	7536
18	1	4	21329
18	1	5	0
18	10	0	131
18	10	1	394
18	10	2	7
18	10	3	1951
18	10	4	0
18	10	5	0
18	11	0	8571
18	11	1	49939
18	11	2	241
18	11	3	33308
18	11	4	33
18	11	5	0
18	12	0	0
18	12	1	1896
18	12	2	214610
18	12	3	3784
18	12	4	3916
18	12	5	0
