Year	FT_ID	LU_ID	Popsize
8	8	3	16485
8	8	4	25
8	8	5	0
8	9	0	2060
8	9	1	10029
8	9	2	975
8	9	3	15973
8	9	4	18
8	9	5	0
9	1	0	0
9	1	1	6013
9	1	2	91754
9	1	3	7374
9	1	4	2600
9	1	5	0
9	10	0	47
9	10	1	2883
9	10	2	80
9	10	3	2575
9	10	4	1
9	10	5	0
9	11	0	1961
9	11	1	11365
9	11	2	724
9	11	3	11736
9	11	4	15
9	11	5	0
9	12	0	0
9	12	1	17841
9	12	2	276124
9	12	3	54648
9	12	4	2259
9	12	5	0
9	13	0	2592
9	13	1	29757
9	13	2	1547
9	13	3	82613
9	13	4	38
9	13	5	0
9	14	0	1434
9	14	1	22386
9	14	2	1140
9	14	3	57645
9	14	4	18
9	14	5	0
9	15	0	2151
9	15	1	25249
9	15	2	1076
9	15	3	54376
9	15	4	28
9	15	5	0
9	2	0	0
9	2	1	2592
9	2	2	31392
9	2	3	2891
9	2	4	900
9	2	5	0
9	3	0	15
9	3	1	2726
9	3	2	62
9	3	3	273
9	3	4	3
9	3	5	0
9	4	0	18
9	4	1	2076
9	4	2	39
9	4	3	158
9	4	4	1
9	4	5	0
9	5	0	549
9	5	1	4448
9	5	2	471
9	5	3	2468
9	5	4	10
9	5	5	0
9	6	0	0
9	6	1	14714
9	6	2	234396
9	6	3	21595
9	6	4	5690
9	6	5	0
9	7	0	0
9	7	1	219
9	7	2	9745
9	7	3	1778
9	7	4	24
9	7	5	0
9	8	0	2667
9	8	1	15151
9	8	2	1257
9	8	3	23059
9	8	4	41
9	8	5	0
9	9	0	3094
9	9	1	14484
9	9	2	1095
9	9	3	22274
9	9	4	27
9	9	5	0
10	1	0	0
10	1	1	7653
10	1	2	124722
10	1	3	8724
10	1	4	3267
10	1	5	0
10	10	0	33
10	10	1	3047
10	10	2	59
10	10	3	2335
10	10	4	0
10	10	5	0
10	11	0	2422
10	11	1	12581
10	11	2	542
10	11	3	13068
10	11	4	21
10	11	5	0
10	12	0	0
10	12	1	20811
10	12	2	346298
10	12	3	60651
10	12	4	3058
10	12	5	0
10	13	0	3478
10	13	1	33906
10	13	2	1349
10	13	3	96670
10	13	4	43
10	13	5	0
10	14	0	1783
10	14	1	25412
10	14	2	971
10	14	3	67127
10	14	4	14
10	14	5	0
10	15	0	2436
10	15	1	29134
10	15	2	942
10	15	3	62931
10	15	4	36
10	15	5	0
10	2	0	0
10	2	1	3048
10	2	2	39436
10	2	3	3085
10	2	4	972
10	2	5	0
10	3	0	22
10	3	1	2903
10	3	2	46
10	3	3	277
10	3	4	2
10	3	5	0
10	4	0	15
10	4	1	2225
10	4	2	40
10	4	3	143
10	4	4	4
10	4	5	0
10	5	0	695
10	5	1	4917
10	5	2	385
10	5	3	2660
10	5	4	16
10	5	5	0
10	6	0	0
10	6	1	18987
10	6	2	314495
10	6	3	26190
10	6	4	7416
10	6	5	0
10	7	0	0
10	7	1	184
10	7	2	10148
10	7	3	1556
10	7	4	34
10	7	5	0
10	8	0	3177
10	8	1	17522
10	8	2	984
10	8	3	25687
10	8	4	40
10	8	5	0
10	9	0	3586
10	9	1	16420
10	9	2	866
10	9	3	25654
10	9	4	35
10	9	5	0
11	1	0	0
11	1	1	10580
11	1	2	172927
11	1	3	10962
11	1	4	4381
11	1	5	0
11	10	0	40
11	10	1	3353
11	10	2	60
11	10	3	2316
11	10	4	0
11	10	5	0
11	11	0	2680
11	11	1	14709
11	11	2	469
11	11	3	14973
11	11	4	15
11	11	5	0
11	12	0	0
11	12	1	25785
11	12	2	436094
11	12	3	68755
11	12	4	3985
11	12	5	0
11	13	0	4385
11	13	1	40257
11	13	2	1358
11	13	3	118083
11	13	4	48
11	13	5	0
11	14	0	2415
11	14	1	30873
11	14	2	955
11	14	3	80002
11	14	4	14
11	14	5	0
11	15	0	3146
11	15	1	34672
11	15	2	875
11	15	3	76744
11	15	4	35
11	15	5	0
11	2	0	0
11	2	1	3819
11	2	2	50749
11	2	3	3377
11	2	4	1341
11	2	5	0
11	3	0	31
11	3	1	3248
11	3	2	43
11	3	3	258
11	3	4	0
11	3	5	0
11	4	0	18
11	4	1	2481
11	4	2	26
11	4	3	170
11	4	4	0
11	4	5	0
11	5	0	832
11	5	1	5779
11	5	2	316
11	5	3	2989
11	5	4	17
11	5	5	0
11	6	0	0
11	6	1	25799
11	6	2	425674
11	6	3	32705
11	6	4	10307
11	6	5	0
11	7	0	0
11	7	1	150
11	7	2	10776
11	7	3	1452
11	7	4	39
11	7	5	0
11	8	0	4259
11	8	1	21465
11	8	2	848
11	8	3	29736
11	8	4	24
11	8	5	0
11	9	0	4373
11	9	1	20475
11	9	2	773
11	9	3	29635
11	9	4	34
11	9	5	0
12	1	0	0
12	1	1	12627
12	1	2	211644
12	1	3	11913
12	1	4	5537
12	1	5	0
12	10	0	40
12	10	1	3269
12	10	2	41
12	10	3	1880
12	10	4	0
12	10	5	0
12	11	0	2773
12	11	1	15153
12	11	2	340
12	11	3	14908
12	11	4	17
12	11	5	0
12	12	0	0
12	12	1	26700
12	12	2	468447
12	12	3	65831
12	12	4	4295
12	12	5	0
12	13	0	4737
12	13	1	42208
12	13	2	1137
12	13	3	122835
12	13	4	33
12	13	5	0
12	14	0	2635
12	14	1	32340
12	14	2	851
12	14	3	82562
12	14	4	18
12	14	5	0
12	15	0	3205
12	15	1	36456
12	15	2	800
12	15	3	79178
12	15	4	36
12	15	5	0
12	2	0	0
12	2	1	4135
12	2	2	58114
12	2	3	3167
12	2	4	1642
12	2	5	0
12	3	0	32
12	3	1	3272
12	3	2	41
12	3	3	218
12	3	4	4
12	3	5	0
12	4	0	31
12	4	1	2504
12	4	2	34
12	4	3	135
12	4	4	1
12	4	5	0
12	5	0	1000
12	5	1	6152
12	5	2	198
12	5	3	2794
12	5	4	21
12	5	5	0
12	6	0	0
12	6	1	30561
12	6	2	494327
12	6	3	34502
12	6	4	11938
12	6	5	0
12	7	0	0
12	7	1	99
12	7	2	9379
12	7	3	1123
12	7	4	41
12	7	5	0
12	8	0	4642
12	8	1	22634
12	8	2	644
12	8	3	30630
12	8	4	23
12	8	5	0
12	9	0	4852
12	9	1	21589
12	9	2	618
12	9	3	29877
12	9	4	30
12	9	5	0
13	1	0	0
13	1	1	12516
13	1	2	217554
13	1	3	10556
13	1	4	6225
13	1	5	0
13	10	0	39
13	10	1	2771
13	10	2	39
13	10	3	1294
13	10	4	0
13	10	5	0
13	11	0	2622
13	11	1	13348
13	11	2	199
13	11	3	13154
13	11	4	19
13	11	5	0
13	12	0	0
13	12	1	24287
13	12	2	418694
13	12	3	53626
13	12	4	3950
13	12	5	0
13	13	0	4587
13	13	1	37410
13	13	2	849
13	13	3	110212
13	13	4	23
13	13	5	0
13	14	0	2468
13	14	1	28542
13	14	2	617
13	14	3	74367
13	14	4	13
13	14	5	0
13	15	0	2928
13	15	1	32119
13	15	2	536
13	15	3	70781
13	15	4	28
13	15	5	0
13	2	0	0
13	2	1	3691
13	2	2	55215
13	2	3	2452
13	2	4	1757
13	2	5	0
13	3	0	19
13	3	1	2883
13	3	2	27
13	3	3	155
13	3	4	2
13	3	5	0
13	4	0	21
13	4	1	2197
13	4	2	21
13	4	3	97
13	4	4	0
13	4	5	0
13	5	0	833
13	5	1	5606
13	5	2	118
13	5	3	2436
13	5	4	10
13	5	5	0
13	6	0	0
13	6	1	29312
13	6	2	478799
13	6	3	30363
13	6	4	11850
13	6	5	0
13	7	0	0
13	7	1	52
13	7	2	6804
13	7	3	735
13	7	4	40
13	7	5	0
13	8	0	4454
13	8	1	21154
13	8	2	410
13	8	3	26914
13	8	4	20
13	8	5	0
13	9	0	4712
13	9	1	19685
13	9	2	386
13	9	3	25773
13	9	4	29
13	9	5	0
14	1	0	0
14	1	1	16278
14	1	2	281279
14	1	3	13485
14	1	4	8620
14	1	5	0
14	10	0	35
14	10	1	3217
14	10	2	45
14	10	3	1330
14	10	4	1
14	10	5	0
14	11	0	3162
14	11	1	15614
14	11	2	242
14	11	3	14567
14	11	4	17
14	11	5	0
14	12	0	0
14	12	1	28573
14	12	2	482648
14	12	3	59954
14	12	4	4781
14	12	5	0
14	13	0	5364
14	13	1	44080
14	13	2	1088
14	13	3	130889
14	13	4	38
14	13	5	0
14	14	0	3078
14	14	1	33578
14	14	2	748
14	14	3	88449
14	14	4	21
14	14	5	0
14	15	0	3321
14	15	1	37632
14	15	2	711
14	15	3	84199
14	15	4	37
14	15	5	0
14	2	0	0
14	2	1	4418
14	2	2	65848
14	2	3	2850
14	2	4	2240
14	2	5	0
14	3	0	20
14	3	1	3396
14	3	2	50
14	3	3	163
14	3	4	3
14	3	5	0
14	4	0	23
14	4	1	2562
14	4	2	32
14	4	3	117
14	4	4	2
14	4	5	0
14	5	0	926
14	5	1	6531
14	5	2	121
14	5	3	2581
14	5	4	9
14	5	5	0
14	6	0	0
14	6	1	37191
14	6	2	591513
14	6	3	36903
14	6	4	15152
14	6	5	0
14	7	0	0
14	7	1	41
14	7	2	6712
14	7	3	681
14	7	4	39
14	7	5	0
14	8	0	5412
14	8	1	25464
14	8	2	512
14	8	3	30844
14	8	4	18
14	8	5	0
14	9	0	5768
14	9	1	23369
14	9	2	451
14	9	3	29901
14	9	4	26
14	9	5	0
15	1	0	0
15	1	1	12388
15	1	2	231137
15	1	3	9288
15	1	4	7401
15	1	5	0
15	10	0	24
15	10	1	2244
15	10	2	20
15	10	3	751
15	10	4	0
15	10	5	0
15	11	0	2512
15	11	1	10950
15	11	2	131
15	11	3	9999
15	11	4	13
15	11	5	0
15	12	0	0
15	12	1	20326
15	12	2	337400
15	12	3	39344
15	12	4	3240
15	12	5	0
15	13	0	4342
15	13	1	31825
15	13	2	606
15	13	3	95778
15	13	4	29
15	13	5	0
15	14	0	2269
15	14	1	23647
15	14	2	416
15	14	3	65796
15	14	4	7
15	14	5	0
15	15	0	2646
15	15	1	26904
15	15	2	365
15	15	3	60899
15	15	4	11
15	15	5	0
15	2	0	0
15	2	1	3115
15	2	2	46647
15	2	3	1633
15	2	4	1803
15	2	5	0
15	3	0	7
15	3	1	2448
15	3	2	30
15	3	3	83
15	3	4	0
15	3	5	0
15	4	0	13
15	4	1	1826
15	4	2	17
15	4	3	68
15	4	4	1
15	4	5	0
15	5	0	695
15	5	1	4667
15	5	2	52
15	5	3	1746
15	5	4	7
15	5	5	0
15	6	0	0
15	6	1	28319
15	6	2	453286
15	6	3	25551
15	6	4	12125
15	6	5	0
15	7	0	0
15	7	1	16
15	7	2	4044
15	7	3	321
15	7	4	26
15	7	5	0
15	8	0	4053
15	8	1	18354
15	8	2	267
15	8	3	22240
15	8	4	13
15	8	5	0
15	9	0	4764
15	9	1	16669
15	9	2	216
15	9	3	20589
15	9	4	12
15	9	5	0
16	1	0	0
16	1	1	14331
16	1	2	267552
16	1	3	10790
16	1	4	8610
16	1	5	0
16	10	0	32
16	10	1	2618
16	10	2	24
16	10	3	744
16	10	4	0
16	10	5	0
16	11	0	2854
16	11	1	12212
16	11	2	177
16	11	3	10793
16	11	4	11
16	11	5	0
16	12	0	0
16	12	1	22519
16	12	2	353695
16	12	3	41777
16	12	4	3477
16	12	5	0
16	13	0	4837
16	13	1	36334
16	13	2	792
16	13	3	107380
16	13	4	27
16	13	5	0
16	14	0	2451
16	14	1	26862
16	14	2	506
16	14	3	73214
16	14	4	16
16	14	5	0
16	15	0	2912
16	15	1	30029
16	15	2	483
16	15	3	68497
16	15	4	31
16	15	5	0
16	2	0	0
16	2	1	3190
16	2	2	50693
16	2	3	1776
16	2	4	2158
16	2	5	0
16	3	0	18
16	3	1	2776
16	3	2	32
16	3	3	95
16	3	4	0
16	3	5	0
16	4	0	14
16	4	1	2042
16	4	2	18
16	4	3	85
16	4	4	0
16	4	5	0
16	5	0	733
16	5	1	5053
16	5	2	56
16	5	3	1693
16	5	4	2
16	5	5	0
16	6	0	0
16	6	1	32188
16	6	2	508151
16	6	3	29005
16	6	4	13366
16	6	5	0
16	7	0	0
16	7	1	14
16	7	2	3729
16	7	3	262
16	7	4	25
16	7	5	0
16	8	0	4116
16	8	1	20483
16	8	2	331
16	8	3	24620
16	8	4	11
16	8	5	0
16	9	0	4955
16	9	1	18776
16	9	2	288
16	9	3	22420
16	9	4	16
16	9	5	0
17	1	0	0
17	1	1	20297
17	1	2	372890
17	1	3	16161
17	1	4	11897
17	1	5	0
17	10	0	46
17	10	1	3377
17	10	2	55
17	10	3	944
17	10	4	0
17	10	5	0
17	11	0	3441
17	11	1	16174
17	11	2	251
17	11	3	13432
17	11	4	14
17	11	5	0
17	12	0	0
17	12	1	28794
17	12	2	436404
17	12	3	51850
17	12	4	4456
17	12	5	0
17	13	0	6179
17	13	1	46852
17	13	2	1247
17	13	3	142191
17	13	4	30
17	13	5	0
17	14	0	3037
17	14	1	34341
17	14	2	827
17	14	3	95796
17	14	4	24
17	14	5	0
17	15	0	3649
17	15	1	38997
17	15	2	804
17	15	3	89964
17	15	4	27
17	15	5	0
17	2	0	0
17	2	1	4338
17	2	2	65185
17	2	3	2530
17	2	4	2898
17	2	5	0
17	3	0	28
17	3	1	3600
17	3	2	55
17	3	3	120
17	3	4	1
17	3	5	0
17	4	0	21
17	4	1	2634
17	4	2	24
17	4	3	121
17	4	4	1
17	4	5	0
17	5	0	943
17	5	1	6520
17	5	2	103
17	5	3	1987
17	5	4	11
17	5	5	0
17	6	0	0
17	6	1	43033
17	6	2	676120
17	6	3	40201
17	6	4	17713
17	6	5	0
17	7	0	0
17	7	1	13
17	7	2	4180
17	7	3	295
17	7	4	31
17	7	5	0
17	8	0	4941
17	8	1	26839
17	8	2	493
17	8	3	31115
17	8	4	23
17	8	5	0
17	9	0	6172
17	9	1	24692
17	9	2	498
17	9	3	28976
17	9	4	35
17	9	5	0
18	1	0	0
18	1	1	28004
18	1	2	497199
18	1	3	23201
18	1	4	15347
18	1	5	0
18	10	0	50
18	10	1	3836
18	10	2	46
18	10	3	1100
18	10	4	0
18	10	5	0
18	11	0	4271
18	11	1	19460
18	11	2	363
18	11	3	15731
18	11	4	17
18	11	5	0
18	12	0	0
18	12	1	33322
18	12	2	485479
18	12	3	57151
18	12	4	4928
18	12	5	0
18	13	0	7553
18	13	1	55046
18	13	2	1643
18	13	3	168762
18	13	4	44
18	13	5	0
18	14	0	3721
