Year	FT_ID	LU_ID	Popsize
0	1	0	0
0	1	1	2259
0	1	2	2901
0	1	3	1148
0	1	4	176
0	1	5	0
0	10	0	53
0	10	1	1821
0	10	2	611
0	10	3	1341
0	10	4	13
0	10	5	0
0	11	0	111
0	11	1	3964
0	11	2	1235
0	11	3	1627
0	11	4	62
0	11	5	0
0	12	0	0
0	12	1	2711
0	12	2	3398
0	12	3	1740
0	12	4	140
0	12	5	0
0	13	0	168
0	13	1	4830
0	13	2	1156
0	13	3	2562
0	13	4	44
0	13	5	0
0	14	0	137
0	14	1	4821
0	14	2	1150
0	14	3	2027
0	14	4	32
0	14	5	0
0	15	0	142
0	15	1	4733
0	15	2	1135
0	15	3	2120
0	15	4	48
0	15	5	0
0	2	0	0
0	2	1	2162
0	2	2	2408
0	2	3	1116
0	2	4	158
0	2	5	0
0	3	0	17
0	3	1	1921
0	3	2	681
0	3	3	886
0	3	4	12
0	3	5	0
0	4	0	22
0	4	1	1556
0	4	2	629
0	4	3	878
0	4	4	12
0	4	5	0
0	5	0	85
0	5	1	3353
0	5	2	1169
0	5	3	1293
0	5	4	80
0	5	5	0
0	6	0	0
0	6	1	2335
0	6	2	3283
0	6	3	1571
0	6	4	177
0	6	5	0
0	7	0	0
0	7	1	953
0	7	2	1523
0	7	3	939
0	7	4	54
0	7	5	0
0	8	0	172
0	8	1	4263
0	8	2	1170
0	8	3	2100
0	8	4	55
0	8	5	0
0	9	0	121
0	9	1	4471
0	9	2	1133
0	9	3	2110
0	9	4	70
0	9	5	0
1	1	0	0
1	1	1	2827
1	1	2	5414
1	1	3	1732
1	1	4	355
1	1	5	0
1	10	0	80
1	10	1	2685
1	10	2	437
1	10	3	2300
1	10	4	4
1	10	5	0
1	11	0	254
1	11	1	7019
1	11	2	1307
1	11	3	3330
1	11	4	87
1	11	5	0
1	12	0	0
1	12	1	3748
1	12	2	7317
1	12	3	3229
1	12	4	266
1	12	5	0
1	13	0	384
1	13	1	9491
1	13	2	1290
1	13	3	6168
1	13	4	47
1	13	5	0
1	14	0	266
1	14	1	9131
1	14	2	1234
1	14	3	4823
1	14	4	41
1	14	5	0
1	15	0	265
1	15	1	9196
1	15	2	1241
1	15	3	4936
1	15	4	53
1	15	5	0
1	2	0	0
1	2	1	2575
1	2	2	3960
1	2	3	1547
1	2	4	280
1	2	5	0
1	3	0	24
1	3	1	2726
1	3	2	455
1	3	3	1164
1	3	4	6
1	3	5	0
1	4	0	31
1	4	1	2045
1	4	2	366
1	4	3	1001
1	4	4	5
1	4	5	0
1	5	0	180
1	5	1	5229
1	5	2	1213
1	5	3	2113
1	5	4	88
1	5	5	0
1	6	0	0
1	6	1	3123
1	6	2	6843
1	6	3	2635
1	6	4	375
1	6	5	0
1	7	0	0
1	7	1	1060
1	7	2	1945
1	7	3	1210
1	7	4	42
1	7	5	0
1	8	0	401
1	8	1	7637
1	8	2	1331
1	8	3	4507
1	8	4	78
1	8	5	0
1	9	0	301
1	9	1	8076
1	9	2	1284
1	9	3	4491
1	9	4	89
1	9	5	0
2	1	0	0
2	1	1	3104
2	1	2	8221
2	1	3	2195
2	1	4	548
2	1	5	0
2	10	0	95
2	10	1	3396
2	10	2	317
2	10	3	3145
2	10	4	0
2	10	5	0
2	11	0	442
2	11	1	10141
2	11	2	1331
2	11	3	5223
2	11	4	99
2	11	5	0
2	12	0	0
2	12	1	4545
2	12	2	12271
2	12	3	4998
2	12	4	395
2	12	5	0
2	13	0	669
2	13	1	15492
2	13	2	1307
2	13	3	11522
2	13	4	44
2	13	5	0
2	14	0	512
2	14	1	14989
2	14	2	1229
2	14	3	8812
2	14	4	44
2	14	5	0
2	15	0	527
2	15	1	14991
2	15	2	1252
2	15	3	8952
2	15	4	50
2	15	5	0
2	2	0	0
2	2	1	2721
2	2	2	5519
2	2	3	1866
2	2	4	434
2	2	5	0
2	3	0	33
2	3	1	3323
2	3	2	298
2	3	3	1338
2	3	4	4
2	3	5	0
2	4	0	34
2	4	1	2504
2	4	2	195
2	4	3	1049
2	4	4	2
2	4	5	0
2	5	0	327
2	5	1	6830
2	5	2	1128
2	5	3	2888
2	5	4	95
2	5	5	0
2	6	0	0
2	6	1	3607
2	6	2	11324
2	6	3	3492
2	6	4	644
2	6	5	0
2	7	0	0
2	7	1	1043
2	7	2	2247
2	7	3	1334
2	7	4	33
2	7	5	0
2	8	0	741
2	8	1	11295
2	8	2	1461
2	8	3	7381
2	8	4	87
2	8	5	0
2	9	0	600
2	9	1	12004
2	9	2	1415
2	9	3	7136
2	9	4	86
2	9	5	0
3	1	0	0
3	1	1	3483
3	1	2	11862
3	1	3	2685
3	1	4	754
3	1	5	0
3	10	0	116
3	10	1	4269
3	10	2	325
3	10	3	4147
3	10	4	2
3	10	5	0
3	11	0	833
3	11	1	14863
3	11	2	1416
3	11	3	8074
3	11	4	114
3	11	5	0
3	12	0	0
3	12	1	5655
3	12	2	20394
3	12	3	7850
3	12	4	568
3	12	5	0
3	13	0	1126
3	13	1	26752
3	13	2	1458
3	13	3	22371
3	13	4	56
3	13	5	0
3	14	0	977
3	14	1	24775
3	14	2	1325
3	14	3	16279
3	14	4	42
3	14	5	0
3	15	0	957
3	15	1	25052
3	15	2	1354
3	15	3	16532
3	15	4	47
3	15	5	0
3	2	0	0
3	2	1	2913
3	2	2	7274
3	2	3	2113
3	2	4	551
3	2	5	0
3	3	0	42
3	3	1	3993
3	3	2	255
3	3	3	1540
3	3	4	3
3	3	5	0
3	4	0	41
3	4	1	3016
3	4	2	154
3	4	3	1093
3	4	4	4
3	4	5	0
3	5	0	520
3	5	1	8838
3	5	2	1153
3	5	3	3880
3	5	4	97
3	5	5	0
3	6	0	0
3	6	1	4316
3	6	2	18057
3	6	3	4706
3	6	4	1029
3	6	5	0
3	7	0	0
3	7	1	1017
3	7	2	2608
3	7	3	1402
3	7	4	31
3	7	5	0
3	8	0	1298
3	8	1	17439
3	8	2	1668
3	8	3	11993
3	8	4	121
3	8	5	0
3	9	0	1227
3	9	1	18742
3	9	2	1636
3	9	3	11681
3	9	4	109
3	9	5	0
4	1	0	0
4	1	1	5761
4	1	2	25523
4	1	3	4808
4	1	4	1551
4	1	5	0
4	10	0	230
4	10	1	7793
4	10	2	552
4	10	3	8164
4	10	4	8
4	10	5	0
4	11	0	2208
4	11	1	32399
4	11	2	2349
4	11	3	18700
4	11	4	208
4	11	5	0
4	12	0	0
4	12	1	9820
4	12	2	51013
4	12	3	17135
4	12	4	1236
4	12	5	0
4	13	0	2817
4	13	1	65448
4	13	2	2689
4	13	3	60932
4	13	4	161
4	13	5	0
4	14	0	2572
4	14	1	58015
4	14	2	2249
4	14	3	42845
4	14	4	89
4	14	5	0
4	15	0	2405
4	15	1	58186
4	15	2	2349
4	15	3	43961
4	15	4	87
4	15	5	0
4	2	0	0
4	2	1	4539
4	2	2	14042
4	2	3	3597
4	2	4	1047
4	2	5	0
4	3	0	88
4	3	1	7079
4	3	2	395
4	3	3	2538
4	3	4	5
4	3	5	0
4	4	0	90
4	4	1	5104
4	4	2	255
4	4	3	1721
4	4	4	7
4	4	5	0
4	5	0	1250
4	5	1	16960
4	5	2	1739
4	5	3	7518
4	5	4	134
4	5	5	0
4	6	0	0
4	6	1	7613
4	6	2	43466
4	6	3	9066
4	6	4	2307
4	6	5	0
4	7	0	0
4	7	1	1367
4	7	2	4804
4	7	3	2201
4	7	4	40
4	7	5	0
4	8	0	3551
4	8	1	40034
4	8	2	3022
4	8	3	28758
4	8	4	246
4	8	5	0
4	9	0	3526
4	9	1	42994
4	9	2	2984
4	9	3	28647
