Year	FT_ID	LU_ID	Popsize
6	15	2	2309
6	15	3	96330
6	15	4	139
6	15	5	0
6	2	0	0
6	2	1	4210
6	2	2	28258
6	2	3	3631
6	2	4	2089
6	2	5	0
6	3	0	187
6	3	1	3727
6	3	2	161
6	3	3	1967
6	3	4	3
6	3	5	0
6	4	0	96
6	4	1	3224
6	4	2	127
6	4	3	1343
6	4	4	1
6	4	5	0
6	5	0	4126
6	5	1	24756
6	5	2	1758
6	5	3	13874
6	5	4	173
6	5	5	0
6	6	0	0
6	6	1	9184
6	6	2	137384
6	6	3	12586
6	6	4	6001
6	6	5	0
6	7	0	0
6	7	1	486
6	7	2	11513
6	7	3	2228
6	7	4	35
6	7	5	0
6	8	0	8596
6	8	1	80942
6	8	2	3466
6	8	3	62356
6	8	4	253
6	8	5	0
6	9	0	10831
6	9	1	82029
6	9	2	3353
6	9	3	62639
6	9	4	399
6	9	5	0
7	1	0	0
7	1	1	5845
7	1	2	87783
7	1	3	5401
7	1	4	5140
7	1	5	0
7	10	0	204
7	10	1	4408
7	10	2	177
7	10	3	9666
7	10	4	5
7	10	5	0
7	11	0	6736
7	11	1	56572
7	11	2	1758
7	11	3	44798
7	11	4	172
7	11	5	0
7	12	0	0
7	12	1	7395
7	12	2	198518
7	12	3	18686
7	12	4	3581
7	12	5	0
7	13	0	6629
7	13	1	136931
7	13	2	2539
7	13	3	141227
7	13	4	145
7	13	5	0
7	14	0	4811
7	14	1	119368
7	14	2	1899
7	14	3	117054
7	14	4	128
7	14	5	0
7	15	0	4548
7	15	1	115791
7	15	2	1577
7	15	3	98672
7	15	4	114
7	15	5	0
7	2	0	0
7	2	1	3226
7	2	2	32723
7	2	3	2733
7	2	4	2320
7	2	5	0
7	3	0	178
7	3	1	3381
7	3	2	72
7	3	3	1369
7	3	4	2
7	3	5	0
7	4	0	72
7	4	1	2961
7	4	2	61
7	4	3	897
7	4	4	2
7	4	5	0
7	5	0	4481
7	5	1	24815
7	5	2	1358
7	5	3	13299
7	5	4	153
7	5	5	0
7	6	0	0
7	6	1	7514
7	6	2	174121
7	6	3	10382
7	6	4	7105
7	6	5	0
7	7	0	0
7	7	1	290
7	7	2	11362
7	7	3	1351
7	7	4	35
7	7	5	0
7	8	0	9093
7	8	1	83136
7	8	2	2617
7	8	3	63584
7	8	4	252
7	8	5	0
7	9	0	11440
7	9	1	84635
7	9	2	2593
7	9	3	62813
7	9	4	372
7	9	5	0
8	1	0	0
8	1	1	6050
8	1	2	123291
8	1	3	5588
8	1	4	7004
8	1	5	0
8	10	0	264
8	10	1	4757
8	10	2	156
8	10	3	9906
