Year	FT_ID	LU_ID	Popsize
4	1	4	631
4	1	5	0
4	10	0	85
4	10	1	6098
4	10	2	221
4	10	3	1744
4	10	4	1
4	10	5	0
4	11	0	654
4	11	1	9963
4	11	2	1110
4	11	3	5089
4	11	4	31
4	11	5	0
4	12	0	0
4	12	1	4929
4	12	2	33639
4	12	3	8608
4	12	4	552
4	12	5	0
4	13	0	939
4	13	1	20504
4	13	2	1142
4	13	3	15788
4	13	4	31
4	13	5	0
4	14	0	663
4	14	1	16151
4	14	2	1043
4	14	3	12393
4	14	4	9
4	14	5	0
4	15	0	500
4	15	1	16588
4	15	2	994
4	15	3	11187
4	15	4	15
4	15	5	0
4	2	0	0
4	2	1	2193
4	2	2	8550
4	2	3	1714
4	2	4	414
4	2	5	0
4	3	0	66
4	3	1	4150
4	3	2	156
4	3	3	569
4	3	4	0
4	3	5	0
4	4	0	31
4	4	1	3436
4	4	2	91
4	4	3	425
4	4	4	2
4	4	5	0
4	5	0	337
4	5	1	5901
4	5	2	855
4	5	3	1641
4	5	4	13
4	5	5	0
4	6	0	0
4	6	1	4005
4	6	2	29464
4	6	3	4977
4	6	4	853
4	6	5	0
4	7	0	0
4	7	1	996
4	7	2	3350
4	7	3	1262
4	7	4	3
4	7	5	0
4	8	0	763
4	8	1	12963
4	8	2	1424
4	8	3	7045
4	8	4	21
4	8	5	0
4	9	0	1022
4	9	1	12342
4	9	2	1254
4	9	3	7438
4	9	4	27
4	9	5	0
5	1	0	0
5	1	1	2650
5	1	2	17253
5	1	3	2357
5	1	4	680
5	1	5	0
5	10	0	69
5	10	1	6069
5	10	2	125
5	10	3	1444
5	10	4	0
5	10	5	0
5	11	0	716
5	11	1	10319
5	11	2	793
5	11	3	5000
5	11	4	21
5	11	5	0
5	12	0	0
5	12	1	4531
5	12	2	41368
5	12	3	10167
5	12	4	606
5	12	5	0
5	13	0	1191
5	13	1	23338
5	13	2	962
5	13	3	18475
5	13	4	18
5	13	5	0
5	14	0	676
5	14	1	17779
5	14	2	740
5	14	3	14115
5	14	4	5
5	14	5	0
5	15	0	646
5	15	1	18354
5	15	2	747
5	15	3	13148
5	15	4	12
5	15	5	0
5	2	0	0
5	2	1	1771
5	2	2	8030
5	2	3	1426
5	2	4	358
5	2	5	0
5	3	0	54
5	3	1	4003
5	3	2	67
5	3	3	350
5	3	4	0
5	3	5	0
5	4	0	15
5	4	1	3094
5	4	2	41
5	4	3	292
5	4	4	2
5	4	5	0
5	5	0	272
5	5	1	5342
5	5	2	577
5	5	3	1434
5	5	4	12
5	5	5	0
5	6	0	0
5	6	1	3656
5	6	2	35328
5	6	3	5018
5	6	4	806
5	6	5	0
5	7	0	0
5	7	1	745
5	7	2	2931
5	7	3	1064
5	7	4	4
5	7	5	0
5	8	0	828
5	8	1	13899
5	8	2	1071
5	8	3	7707
5	8	4	20
5	8	5	0
5	9	0	1049
5	9	1	13267
5	9	2	978
5	9	3	7845
5	9	4	19
5	9	5	0
6	1	0	0
6	1	1	4020
6	1	2	31736
6	1	3	3917
6	1	4	1319
6	1	5	0
6	10	0	122
6	10	1	10569
6	10	2	180
6	10	3	2267
6	10	4	6
6	10	5	0
6	11	0	1276
6	11	1	18560
6	11	2	1150
6	11	3	8097
6	11	4	39
6	11	5	0
6	12	0	0
6	12	1	7341
6	12	2	87377
6	12	3	21273
6	12	4	1129
6	12	5	0
6	13	0	2193
6	13	1	46849
6	13	2	1746
6	13	3	37708
6	13	4	37
6	13	5	0
6	14	0	1273
6	14	1	34267
6	14	2	1220
6	14	3	26871
6	14	4	6
6	14	5	0
6	15	0	1205
6	15	1	35262
6	15	2	1235
6	15	3	25117
6	15	4	21
6	15	5	0
6	2	0	0
6	2	1	2486
6	2	2	13209
6	2	3	2086
6	2	4	610
6	2	5	0
6	3	0	56
6	3	1	6805
6	3	2	125
6	3	3	494
6	3	4	5
6	3	5	0
6	4	0	26
6	4	1	4905
6	4	2	80
6	4	3	397
6	4	4	3
6	4	5	0
6	5	0	456
6	5	1	8810
6	5	2	748
6	5	3	2235
6	5	4	19
6	5	5	0
6	6	0	0
6	6	1	6199
6	6	2	73586
6	6	3	9271
6	6	4	1483
6	6	5	0
6	7	0	0
6	7	1	962
6	7	2	4805
6	7	3	1617
6	7	4	12
6	7	5	0
6	8	0	1571
6	8	1	25964
6	8	2	1711
6	8	3	13507
6	8	4	49
6	8	5	0
6	9	0	1813
6	9	1	24677
6	9	2	1610
6	9	3	14223
6	9	4	36
6	9	5	0
7	1	0	0
7	1	1	4737
7	1	2	47393
7	1	3	5054
7	1	4	1820
7	1	5	0
7	10	0	139
7	10	1	12482
7	10	2	212
7	10	3	2826
7	10	4	1
7	10	5	0
7	11	0	1619
7	11	1	23336
7	11	2	1235
7	11	3	10483
7	11	4	41
7	11	5	0
7	12	0	0
7	12	1	8076
7	12	2	134494
7	12	3	29217
7	12	4	1676
7	12	5	0
7	13	0	2988
7	13	1	60669
7	13	2	2043
7	13	3	52945
7	13	4	50
7	13	5	0
7	14	0	1762
7	14	1	44464
7	14	2	1367
7	14	3	37109
7	14	4	14
7	14	5	0
7	15	0	1647
7	15	1	45329
7	15	2	1372
7	15	3	35035
7	15	4	32
7	15	5	0
7	2	0	0
7	2	1	2777
7	2	2	17745
7	2	3	2407
7	2	4	742
7	2	5	0
7	3	0	81
7	3	1	8304
7	3	2	122
7	3	3	549
7	3	4	2
7	3	5	0
7	4	0	24
7	4	1	5881
7	4	2	84
7	4	3	391
7	4	4	1
7	4	5	0
7	5	0	663
7	5	1	11251
7	5	2	769
7	5	3	2845
7	5	4	21
7	5	5	0
7	6	0	0
7	6	1	7515
7	6	2	115725
7	6	3	12373
7	6	4	2144
7	6	5	0
7	7	0	0
7	7	1	802
7	7	2	6223
7	7	3	1678
7	7	4	20
7	7	5	0
7	8	0	2294
7	8	1	32873
7	8	2	1856
7	8	3	17815
7	8	4	69
7	8	5	0
7	9	0	2342
7	9	1	31365
7	9	2	1834
7	9	3	18276
7	9	4	58
7	9	5	0
8	1	0	0
8	1	1	5150
8	1	2	63724
8	1	3	5858
8	1	4	2110
8	1	5	0
8	10	0	134
8	10	1	13068
8	10	2	163
8	10	3	2817
8	10	4	4
8	10	5	0
8	11	0	1696
8	11	1	25743
8	11	2	1035
8	11	3	11882
8	11	4	35
8	11	5	0
8	12	0	0
8	12	1	8087
8	12	2	180660
8	12	3	34792
8	12	4	2187
8	12	5	0
8	13	0	3514
8	13	1	68938
8	13	2	1910
8	13	3	66369
8	13	4	58
8	13	5	0
8	14	0	2227
8	14	1	50171
8	14	2	1184
8	14	3	44914
8	14	4	18
8	14	5	0
8	15	0	2195
8	15	1	50842
8	15	2	1272
8	15	3	42341
8	15	4	31
8	15	5	0
8	2	0	0
8	2	1	2695
8	2	2	21474
8	2	3	2529
8	2	4	811
8	2	5	0
8	3	0	83
8	3	1	8973
8	3	2	115
8	3	3	532
8	3	4	3
8	3	5	0
8	4	0	25
8	4	1	6314
8	4	2	75
8	4	3	342
8	4	4	2
8	4	5	0
8	5	0	700
8	5	1	12558
8	5	2	712
8	5	3	3105
8	5	4	24
8	5	5	0
8	6	0	0
8	6	1	8533
8	6	2	159682
8	6	3	14881
8	6	4	2598
8	6	5	0
8	7	0	0
8	7	1	585
8	7	2	7000
8	7	3	1555
8	7	4	27
8	7	5	0
8	8	0	2679
8	8	1	37054
8	8	2	1649
8	8	3	20431
8	8	4	52
8	8	5	0
8	9	0	2825
8	9	1	35596
8	9	2	1635
8	9	3	21100
8	9	4	67
8	9	5	0
9	1	0	0
9	1	1	3957
9	1	2	64097
9	1	3	4766
9	1	4	1999
9	1	5	0
9	10	0	91
9	10	1	9966
9	10	2	76
9	10	3	1961
9	10	4	0
9	10	5	0
9	11	0	1502
9	11	1	20767
9	11	2	534
9	11	3	9955
9	11	4	25
9	11	5	0
9	12	0	0
9	12	1	5853
9	12	2	177758
9	12	3	29886
9	12	4	2171
9	12	5	0
9	13	0	3225
9	13	1	57578
9	13	2	1070
9	13	3	60856
9	13	4	47
9	13	5	0
9	14	0	1944
9	14	1	40918
9	14	2	590
9	14	3	39626
9	14	4	8
9	14	5	0
9	15	0	2012
9	15	1	41583
9	15	2	713
9	15	3	37367
9	15	4	23
9	15	5	0
9	2	0	0
9	2	1	1900
9	2	2	19686
9	2	3	1843
9	2	4	721
9	2	5	0
9	3	0	37
9	3	1	7161
9	3	2	65
9	3	3	322
9	3	4	2
9	3	5	0
9	4	0	16
9	4	1	5041
9	4	2	33
9	4	3	160
9	4	4	0
9	4	5	0
9	5	0	635
9	5	1	10438
9	5	2	365
9	5	3	2426
9	5	4	21
9	5	5	0
9	6	0	0
9	6	1	7076
9	6	2	161336
9	6	3	12674
9	6	4	2591
9	6	5	0
9	7	0	0
9	7	1	300
9	7	2	5525
9	7	3	1026
9	7	4	27
9	7	5	0
9	8	0	2499
9	8	1	30784
9	8	2	879
9	8	3	17061
9	8	4	49
9	8	5	0
9	9	0	2674
9	9	1	29644
9	9	2	847
9	9	3	17384
9	9	4	35
9	9	5	0
10	1	0	0
10	1	1	6251
10	1	2	112722
10	1	3	7944
10	1	4	3387
10	1	5	0
10	10	0	157
10	10	1	15562
10	10	2	151
10	10	3	2870
10	10	4	6
10	10	5	0
10	11	0	2369
10	11	1	33206
10	11	2	773
10	11	3	14936
10	11	4	42
10	11	5	0
10	12	0	0
10	12	1	9032
10	12	2	316359
10	12	3	51508
10	12	4	3610
10	12	5	0
10	13	0	5442
10	13	1	96150
10	13	2	1898
10	13	3	102224
10	13	4	60
10	13	5	0
10	14	0	3100
10	14	1	67091
10	14	2	1102
10	14	3	66967
10	14	4	25
10	14	5	0
10	15	0	3328
10	15	1	68452
10	15	2	1156
10	15	3	61080
10	15	4	26
10	15	5	0
10	2	0	0
10	2	1	2663
10	2	2	31534
10	2	3	2696
10	2	4	1068
10	2	5	0
10	3	0	77
10	3	1	11191
10	3	2	116
10	3	3	577
10	3	4	4
10	3	5	0
10	4	0	31
10	4	1	7671
10	4	2	87
10	4	3	294
10	4	4	4
10	4	5	0
10	5	0	1024
10	5	1	16063
10	5	2	491
10	5	3	3451
10	5	4	25
10	5	5	0
10	6	0	0
10	6	1	12345
10	6	2	290594
10	6	3	22530
10	6	4	4735
10	6	5	0
10	7	0	0
10	7	1	299
10	7	2	8194
10	7	3	1473
10	7	4	40
10	7	5	0
10	8	0	4336
10	8	1	50862
10	8	2	1283
10	8	3	27437
10	8	4	77
10	8	5	0
10	9	0	4053
10	9	1	49027
10	9	2	1249
10	9	3	27782
10	9	4	50
10	9	5	0
11	1	0	0
11	1	1	7399
11	1	2	152971
11	1	3	9560
11	1	4	4415
11	1	5	0
11	10	0	172
11	10	1	16462
11	10	2	149
11	10	3	2965
11	10	4	2
11	10	5	0
11	11	0	2704
11	11	1	36695
11	11	2	686
11	11	3	16498
11	11	4	41
11	11	5	0
11	12	0	0
11	12	1	9040
11	12	2	392764
11	12	3	57493
11	12	4	4209
11	12	5	0
11	13	0	6045
11	13	1	104297
11	13	2	1722
11	13	3	115962
11	13	4	64
11	13	5	0
11	14	0	3765
11	14	1	72580
11	14	2	1016
11	14	3	77121
11	14	4	26
11	14	5	0
11	15	0	3511
11	15	1	74182
11	15	2	1130
11	15	3	70139
11	15	4	37
11	15	5	0
11	2	0	0
11	2	1	2802
11	2	2	40041
11	2	3	2939
11	2	4	1328
11	2	5	0
11	3	0	97
11	3	1	12301
11	3	2	117
11	3	3	623
11	3	4	7
11	3	5	0
11	4	0	44
11	4	1	8449
11	4	2	88
11	4	3	324
11	4	4	8
11	4	5	0
11	5	0	1255
11	5	1	18325
11	5	2	459
11	5	3	4008
11	5	4	21
11	5	5	0
11	6	0	0
11	6	1	14834
11	6	2	381713
11	6	3	27129
11	6	4	6341
11	6	5	0
11	7	0	0
11	7	1	178
11	7	2	8682
11	7	3	1394
11	7	4	40
11	7	5	0
11	8	0	5245
11	8	1	56663
11	8	2	1140
11	8	3	31289
11	8	4	63
11	8	5	0
11	9	0	4671
11	9	1	54573
11	9	2	1148
11	9	3	31955
11	9	4	44
11	9	5	0
12	1	0	0
12	1	1	6884
12	1	2	159787
12	1	3	8450
12	1	4	4602
12	1	5	0
12	10	0	160
12	10	1	12867
12	10	2	110
12	10	3	2031
12	10	4	4
12	10	5	0
12	11	0	2591
12	11	1	31216
12	11	2	392
12	11	3	14074
12	11	4	35
12	11	5	0
12	12	0	0
12	12	1	7229
12	12	2	369644
12	12	3	47572
12	12	4	4097
12	12	5	0
12	13	0	4976
12	13	1	87512
12	13	2	1178
12	13	3	104366
12	13	4	41
12	13	5	0
12	14	0	3408
12	14	1	59977
12	14	2	622
12	14	3	68884
12	14	4	20
12	14	5	0
12	15	0	2968
12	15	1	61201
12	15	2	666
12	15	3	62761
12	15	4	29
12	15	5	0
12	2	0	0
12	2	1	2302
12	2	2	39646
12	2	3	2265
12	2	4	1329
12	2	5	0
12	3	0	78
12	3	1	10472
12	3	2	98
12	3	3	466
12	3	4	5
12	3	5	0
12	4	0	23
12	4	1	7263
12	4	2	63
12	4	3	216
12	4	4	2
12	4	5	0
12	5	0	1202
12	5	1	16378
12	5	2	279
12	5	3	3434
12	5	4	17
12	5	5	0
12	6	0	0
12	6	1	13419
12	6	2	382383
12	6	3	24220
12	6	4	6546
12	6	5	0
12	7	0	0
12	7	1	66
12	7	2	6695
12	7	3	962
12	7	4	35
12	7	5	0
12	8	0	5093
12	8	1	48841
12	8	2	721
12	8	3	27624
12	8	4	55
12	8	5	0
12	9	0	4522
12	9	1	46744
12	9	2	687
12	9	3	27761
12	9	4	40
12	9	5	0
13	1	0	0
13	1	1	9365
13	1	2	217474
13	1	3	11132
13	1	4	6511
13	1	5	0
13	10	0	169
13	10	1	15497
13	10	2	146
13	10	3	2191
13	10	4	3
13	10	5	0
13	11	0	3023
13	11	1	38508
13	11	2	476
13	11	3	16830
13	11	4	37
13	11	5	0
13	12	0	0
13	12	1	9066
13	12	2	464185
13	12	3	56677
13	12	4	5085
13	12	5	0
13	13	0	5707
13	13	1	108687
13	13	2	1454
13	13	3	130691
13	13	4	51
13	13	5	0
13	14	0	4137
13	14	1	73689
13	14	2	816
13	14	3	86521
13	14	4	22
13	14	5	0
13	15	0	3717
13	15	1	75246
13	15	2	875
13	15	3	77950
13	15	4	42
13	15	5	0
13	2	0	0
13	2	1	2804
13	2	2	50053
13	2	3	2617
13	2	4	1692
13	2	5	0
13	3	0	134
13	3	1	12819
13	3	2	129
13	3	3	580
13	3	4	5
13	3	5	0
13	4	0	42
13	4	1	8714
13	4	2	95
13	4	3	308
13	4	4	3
13	4	5	0
13	5	0	1617
13	5	1	19989
13	5	2	322
13	5	3	4236
13	5	4	32
13	5	5	0
13	6	0	0
13	6	1	18429
13	6	2	506054
13	6	3	31480
13	6	4	9161
13	6	5	0
13	7	0	0
13	7	1	40
13	7	2	7087
13	7	3	973
13	7	4	36
13	7	5	0
13	8	0	5962
13	8	1	61320
13	8	2	847
13	8	3	33442
13	8	4	60
13	8	5	0
13	9	0	5527
13	9	1	58851
13	9	2	760
13	9	3	33224
13	9	4	42
13	9	5	0
14	1	0	0
14	1	1	7770
14	1	2	195543
14	1	3	8266
14	1	4	6102
14	1	5	0
14	10	0	149
14	10	1	11071
14	10	2	60
14	10	3	1375
14	10	4	2
14	10	5	0
14	11	0	2636
14	11	1	28265
14	11	2	257
14	11	3	12492
14	11	4	17
14	11	5	0
14	12	0	0
14	12	1	6623
14	12	2	367648
14	12	3	40619
14	12	4	4234
14	12	5	0
14	13	0	4558
14	13	1	81291
14	13	2	890
14	13	3	101542
14	13	4	37
14	13	5	0
14	14	0	3193
14	14	1	54275
14	14	2	453
14	14	3	67517
14	14	4	13
14	14	5	0
14	15	0	2982
14	15	1	55530
14	15	2	489
14	15	3	60139
14	15	4	22
14	15	5	0
14	2	0	0
14	2	1	2049
14	2	2	40391
14	2	3	1678
14	2	4	1506
14	2	5	0
14	3	0	100
14	3	1	9453
14	3	2	77
14	3	3	357
14	3	4	4
14	3	5	0
14	4	0	23
14	4	1	6396
14	4	2	51
14	4	3	163
14	4	4	4
14	4	5	0
14	5	0	1292
14	5	1	15244
14	5	2	146
14	5	3	2946
14	5	4	25
14	5	5	0
14	6	0	0
14	6	1	15205
14	6	2	429933
14	6	3	24109
14	6	4	8255
14	6	5	0
14	7	0	0
14	7	1	10
14	7	2	4645
14	7	3	525
14	7	4	21
14	7	5	0
14	8	0	5026
14	8	1	46226
14	8	2	421
14	8	3	26234
14	8	4	46
14	8	5	0
14	9	0	4903
14	9	1	44305
14	9	2	401
14	9	3	25374
14	9	4	26
14	9	5	0
15	1	0	0
15	1	1	10007
15	1	2	253152
15	1	3	10617
15	1	4	8297
15	1	5	0
15	10	0	159
15	10	1	13714
15	10	2	105
15	10	3	1752
15	10	4	2
15	10	5	0
15	11	0	3204
15	11	1	35020
15	11	2	301
15	11	3	14827
15	11	4	22
15	11	5	0
15	12	0	0
15	12	1	8287
15	12	2	437977
15	12	3	47664
15	12	4	5240
15	12	5	0
15	13	0	5548
15	13	1	102722
15	13	2	1327
15	13	3	125973
15	13	4	51
15	13	5	0
15	14	0	3385
15	14	1	68286
15	14	2	680
15	14	3	83547
15	14	4	16
15	14	5	0
15	15	0	3813
15	15	1	69180
15	15	2	706
15	15	3	74652
15	15	4	31
15	15	5	0
15	2	0	0
15	2	1	2506
15	2	2	48936
15	2	3	2042
15	2	4	2025
15	2	5	0
15	3	0	101
15	3	1	11665
15	3	2	110
15	3	3	450
15	3	4	5
15	3	5	0
15	4	0	37
15	4	1	7744
15	4	2	77
15	4	3	241
15	4	4	2
15	4	5	0
15	5	0	1581
15	5	1	18592
15	5	2	188
15	5	3	3498
15	5	4	35
15	5	5	0
15	6	0	0
15	6	1	20164
15	6	2	540532
15	6	3	30990
15	6	4	11030
15	6	5	0
15	7	0	0
15	7	1	4
15	7	2	4814
15	7	3	541
15	7	4	5
15	7	5	0
15	8	0	5557
15	8	1	58520
15	8	2	610
15	8	3	31952
15	8	4	54
15	8	5	0
15	9	0	6222
15	9	1	56426
15	9	2	609
15	9	3	30967
15	9	4	44
15	9	5	0
16	1	0	0
16	1	1	8698
16	1	2	232371
16	1	3	8480
16	1	4	7934
16	1	5	0
16	10	0	141
16	10	1	10620
16	10	2	80
16	10	3	1013
16	10	4	4
16	10	5	0
16	11	0	2633
16	11	1	27713
16	11	2	192
16	11	3	11651
16	11	4	25
16	11	5	0
16	12	0	0
16	12	1	6399
16	12	2	350754
16	12	3	36301
16	12	4	4375
16	12	5	0
16	13	0	4463
16	13	1	81638
16	13	2	855
16	13	3	104637
16	13	4	42
16	13	5	0
16	14	0	2880
16	14	1	53012
16	14	2	474
16	14	3	70242
16	14	4	12
16	14	5	0
16	15	0	2874
16	15	1	53731
16	15	2	476
16	15	3	61310
16	15	4	30
16	15	5	0
16	2	0	0
16	2	1	2008
16	2	2	40081
16	2	3	1380
16	2	4	1865
16	2	5	0
16	3	0	81
16	3	1	9411
16	3	2	71
16	3	3	306
16	3	4	2
16	3	5	0
16	4	0	22
16	4	1	6208
16	4	2	47
16	4	3	154
16	4	4	2
16	4	5	0
16	5	0	1182
16	5	1	15457
16	5	2	118
16	5	3	2847
16	5	4	20
16	5	5	0
16	6	0	0
16	6	1	17094
16	6	2	466768
16	6	3	24978
16	6	4	10287
16	6	5	0
16	7	0	0
16	7	1	0
16	7	2	3427
16	7	3	319
16	7	4	2
16	7	5	0
16	8	0	4695
16	8	1	47493
16	8	2	414
16	8	3	25422
16	8	4	37
16	8	5	0
16	9	0	5104
16	9	1	45372
16	9	2	428
16	9	3	24997
16	9	4	40
16	9	5	0
17	1	0	0
17	1	1	11498
17	1	2	291126
17	1	3	11212
17	1	4	9795
17	1	5	0
17	10	0	115
17	10	1	12879
17	10	2	101
17	10	3	1079
17	10	4	3
17	10	5	0
17	11	0	3037
17	11	1	33620
17	11	2	298
17	11	3	13079
17	11	4	23
17	11	5	0
17	12	0	0
17	12	1	7747
17	12	2	399667
17	12	3	41407
17	12	4	5044
17	12	5	0
17	13	0	5320
17	13	1	99876
17	13	2	1270
17	13	3	126108
17	13	4	45
17	13	5	0
17	14	0	3440
17	14	1	64578
17	14	2	698
17	14	3	83273
17	14	4	9
17	14	5	0
17	15	0	3349
17	15	1	65404
17	15	2	650
17	15	3	73086
17	15	4	25
17	15	5	0
17	2	0	0
17	2	1	2518
17	2	2	47028
17	2	3	1651
17	2	4	2408
17	2	5	0
17	3	0	108
17	3	1	11398
17	3	2	92
17	3	3	379
17	3	4	6
17	3	5	0
17	4	0	33
17	4	1	7452
17	4	2	69
17	4	3	226
17	4	4	3
17	4	5	0
17	5	0	1474
17	5	1	18563
17	5	2	170
17	5	3	3228
17	5	4	22
17	5	5	0
17	6	0	0
17	6	1	21422
17	6	2	565681
17	6	3	30888
17	6	4	12362
17	6	5	0
17	7	0	0
17	7	1	0
17	7	2	3551
17	7	3	325
17	7	4	3
17	7	5	0
17	8	0	5535
17	8	1	59075
17	8	2	539
17	8	3	30140
17	8	4	42
17	8	5	0
17	9	0	5988
17	9	1	55980
17	9	2	559
17	9	3	30055
17	9	4	34
17	9	5	0
18	1	0	0
18	1	1	15273
18	1	2	374284
18	1	3	15533
18	1	4	12255
18	1	5	0
18	10	0	102
18	10	1	14759
18	10	2	120
18	10	3	1331
18	10	4	2
18	10	5	0
18	11	0	3441
18	11	1	39675
18	11	2	357
18	11	3	15607
18	11	4	20
18	11	5	0
18	12	0	0
18	12	1	9140
18	12	2	447556
18	12	3	46117
18	12	4	5319
18	12	5	0
18	13	0	6429
18	13	1	117007
18	13	2	1592
18	13	3	150058
