Year	FT_ID	LU_ID	Popsize
0	1	0	0
0	1	1	2601
0	1	2	3540
0	1	3	1568
0	1	4	126
0	1	5	0
0	10	0	81
0	10	1	1379
0	10	2	800
0	10	3	1213
0	10	4	9
0	10	5	0
0	11	0	96
0	11	1	3407
0	11	2	1392
0	11	3	1861
0	11	4	83
0	11	5	0
0	12	0	0
0	12	1	2687
0	12	2	4681
0	12	3	2065
0	12	4	203
0	12	5	0
0	13	0	251
0	13	1	4049
0	13	2	1332
0	13	3	2625
0	13	4	54
0	13	5	0
0	14	0	159
0	14	1	3985
0	14	2	1314
0	14	3	2366
0	14	4	55
0	14	5	0
0	15	0	163
0	15	1	3819
0	15	2	1346
0	15	3	2415
0	15	4	26
0	15	5	0
0	2	0	0
0	2	1	2426
0	2	2	3330
0	2	3	1212
0	2	4	173
0	2	5	0
0	3	0	48
0	3	1	1439
0	3	2	767
0	3	3	881
0	3	4	7
0	3	5	0
0	4	0	11
0	4	1	1239
0	4	2	690
0	4	3	923
0	4	4	11
0	4	5	0
0	5	0	94
0	5	1	3005
0	5	2	1388
0	5	3	1395
0	5	4	54
0	5	5	0
0	6	0	0
0	6	1	2681
0	6	2	3891
0	6	3	1827
0	6	4	265
0	6	5	0
0	7	0	0
0	7	1	978
0	7	2	2295
0	7	3	974
0	7	4	45
0	7	5	0
0	8	0	83
0	8	1	3486
0	8	2	1521
0	8	3	2061
0	8	4	56
0	8	5	0
0	9	0	116
0	9	1	3842
0	9	2	1483
0	9	3	1670
0	9	4	46
0	9	5	0
1	1	0	0
1	1	1	2286
1	1	2	5376
1	1	3	1747
1	1	4	209
1	1	5	0
1	10	0	59
1	10	1	1376
1	10	2	429
1	10	3	1405
1	10	4	0
1	10	5	0
1	11	0	188
1	11	1	3464
1	11	2	1159
1	11	3	2513
1	11	4	52
1	11	5	0
1	12	0	0
1	12	1	2742
1	12	2	8040
1	12	3	2802
1	12	4	281
1	12	5	0
1	13	0	377
1	13	1	4601
1	13	2	1131
1	13	3	3821
1	13	4	22
1	13	5	0
1	14	0	199
1	14	1	4184
1	14	2	1005
1	14	3	3570
1	14	4	37
1	14	5	0
1	15	0	193
1	15	1	4114
1	15	2	1048
1	15	3	3861
1	15	4	17
1	15	5	0
1	2	0	0
1	2	1	2019
1	2	2	4406
1	2	3	1303
1	2	4	255
1	2	5	0
1	3	0	28
1	3	1	1456
1	3	2	377
1	3	3	697
1	3	4	1
1	3	5	0
1	4	0	4
1	4	1	1212
1	4	2	304
1	4	3	719
1	4	4	2
1	4	5	0
1	5	0	125
1	5	1	2698
1	5	2	1109
1	5	3	1628
1	5	4	19
1	5	5	0
1	6	0	0
1	6	1	2441
1	6	2	6454
1	6	3	2241
1	6	4	430
1	6	5	0
1	7	0	0
1	7	1	741
1	7	2	2499
1	7	3	931
1	7	4	14
1	7	5	0
1	8	0	137
1	8	1	3820
1	8	2	1316
1	8	3	3008
1	8	4	40
1	8	5	0
1	9	0	250
1	9	1	3956
1	9	2	1246
1	9	3	2450
1	9	4	42
1	9	5	0
2	1	0	0
2	1	1	2686
2	1	2	9598
2	1	3	2340
2	1	4	402
2	1	5	0
2	10	0	83
2	10	1	1919
2	10	2	376
2	10	3	1716
2	10	4	0
2	10	5	0
2	11	0	358
2	11	1	4671
2	11	2	1369
2	11	3	4101
2	11	4	51
2	11	5	0
2	12	0	0
2	12	1	3832
2	12	2	15777
2	12	3	5039
2	12	4	459
2	12	5	0
2	13	0	647
2	13	1	7187
2	13	2	1371
2	13	3	7393
2	13	4	9
2	13	5	0
2	14	0	246
2	14	1	6334
2	14	2	1172
2	14	3	6519
2	14	4	35
2	14	5	0
2	15	0	331
2	15	1	6147
2	15	2	1199
2	15	3	6421
2	15	4	12
2	15	5	0
2	2	0	0
2	2	1	2229
2	2	2	7096
2	2	3	1727
2	2	4	387
2	2	5	0
2	3	0	38
2	3	1	1987
2	3	2	282
2	3	3	724
2	3	4	1
2	3	5	0
2	4	0	9
2	4	1	1682
2	4	2	180
2	4	3	680
2	4	4	3
2	4	5	0
2	5	0	139
2	5	1	3188
2	5	2	1208
2	5	3	2128
2	5	4	13
2	5	5	0
2	6	0	0
2	6	1	3161
2	6	2	12591
2	6	3	3332
2	6	4	687
2	6	5	0
2	7	0	0
2	7	1	851
2	7	2	3597
2	7	3	1157
2	7	4	9
2	7	5	0
2	8	0	366
2	8	1	5299
2	8	2	1562
2	8	3	5032
2	8	4	36
2	8	5	0
2	9	0	454
2	9	1	5316
2	9	2	1459
2	9	3	4134
2	9	4	50
2	9	5	0
3	1	0	0
3	1	1	3002
3	1	2	15429
3	1	3	3053
3	1	4	636
3	1	5	0
3	10	0	66
3	10	1	2374
3	10	2	374
3	10	3	1761
3	10	4	2
3	10	5	0
3	11	0	621
3	11	1	6323
3	11	2	1485
3	11	3	6095
3	11	4	41
3	11	5	0
3	12	0	0
3	12	1	5111
3	12	2	29308
3	12	3	8433
3	12	4	675
3	12	5	0
3	13	0	1009
3	13	1	11408
3	13	2	1619
3	13	3	13215
3	13	4	11
3	13	5	0
3	14	0	439
3	14	1	9543
3	14	2	1328
3	14	3	11073
3	14	4	40
3	14	5	0
3	15	0	587
3	15	1	8926
3	15	2	1327
3	15	3	10699
3	15	4	14
3	15	5	0
